patient_id,species,admission_date,final_date,status,found_city,found_state,found_county,new_location,stay_length,admit_year,admit_month
2018-1248,SCCA,2018-09-19,2018-11-12,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",54,2018,9
2018-1249,SCCA,2018-09-19,2018-11-12,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",54,2018,9
2018-1250,MODO,2018-09-19,2018-09-20,D24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2018,9
2018-1276,GRCA,2018-09-23,2018-09-23,DOA,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2018,9
2018-1251,MODO,2018-09-19,2018-10-29,D,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",40,2018,9
2018-1252,MODO,2018-09-19,2018-09-19,D24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2018,9
2018-1253,TAST,2018-09-19,2018-09-20,D24,Hickory,NC,Catawba,"CATAWBA COUNTY, NC",1,2018,9
2018-1254,MODO,2018-09-19,2018-10-17,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",28,2018,9
2018-1255,MODO,2018-09-19,2018-10-17,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",28,2018,9
2018-1256,MODO,2018-09-19,2018-10-17,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",28,2018,9
2018-1257,SCCA,2018-09-19,2018-09-19,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2018,9
2018-1258,SCCA,2018-09-19,2018-09-19,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2018,9
2018-1259,MODO,2018-09-19,2019-04-08,R,Indian Trail,NC,Union,"UNION COUNTY, NC",201,2018,9
2018-1260,MODO,2018-09-19,2018-11-07,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",49,2018,9
2018-1261,MODO,2018-09-19,2019-01-01,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",104,2018,9
2018-1262,MODO,2018-09-19,2018-10-17,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",28,2018,9
2018-1263,MODO,2018-09-19,2018-10-18,D,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",29,2018,9
2018-1264,SYFL,2018-09-19,2018-10-07,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",18,2018,9
2018-1313,MODO,2018-10-07,2018-11-07,R,Morganton,NC,Burke,"BURKE COUNTY, NC",31,2018,10
2018-1265,ODVI,2018-09-19,2018-09-19,E24,,NC,Avery,"AVERY COUNTY, NC",0,2018,9
2018-1267,MODO,2018-09-20,2018-12-02,R,Spruce Pine,NC,Mitchell,"MITCHELL COUNTY, NC",73,2018,9
2018-1269,CAWR,2018-09-20,2018-09-20,D24,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2018,9
2018-1271,AMGO,2018-09-21,2018-09-22,D,Hickory,NC,Catawba,"CATAWBA COUNTY, NC",1,2018,9
2018-1294,TAST,2018-09-28,2018-10-08,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",10,2018,9
2018-1272,EABL,2018-09-22,2018-09-23,D24,Spruce Pine,NC,Mitchell,"MITCHELL COUNTY, NC",1,2018,9
2018-1273,SCCA,2018-09-22,2018-09-24,D,Concord,NC,Cabarrus,"CABARRUS COUNTY, NC",2,2018,9
2018-1274,SCCA,2018-09-22,2018-11-12,R,Concord,NC,Cabarrus,"CABARRUS COUNTY, NC",51,2018,9
2018-1275,PIWO,2018-09-22,2018-10-01,E,Hillsboro,NC,Orange,"ORANGE COUNTY, NC",9,2018,9
2018-1277,WOTH,2018-09-24,2018-09-29,R,Newland,NC,UNKNOWN,"UNKNOWN COUNTY, NC",5,2018,9
2018-1278,RODO,2018-09-24,2018-11-14,T,Hickory,NC,Catawba,"CATAWBA COUNTY, NC",51,2018,9
2018-1279,SCCA,2018-09-24,2019-05-01,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",219,2018,9
2018-1280,TAST,2018-09-24,2018-09-24,D24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2018,9
2018-1281,RTHA,2018-09-25,2018-09-26,D24,Sugar Grove,NC,Watauga,"WATAUGA COUNTY, NC",1,2018,9
2018-1282,AMCR,2018-09-26,2018-09-27,D24,Collettsville,NC,Caldwell,"CALDWELL COUNTY, NC",1,2018,9
2018-1283,SCCA,2018-09-27,2018-10-08,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",11,2018,9
2018-1284,SCCA,2018-09-27,2018-10-08,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",11,2018,9
2018-1285,SCCA,2018-09-27,2018-10-08,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",11,2018,9
2018-1286,SCCA,2018-09-27,2018-10-08,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",11,2018,9
2018-1287,SCCA,2018-09-27,2018-10-08,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",11,2018,9
2018-1288,SCCA,2018-09-27,2018-10-24,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",27,2018,9
2018-1289,SCCA,2018-09-27,2018-10-24,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",27,2018,9
2018-1290,SCCA,2018-09-27,2018-10-24,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",27,2018,9
2018-1291,SCCA,2018-09-27,2018-10-24,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",27,2018,9
2018-1292,SCCA,2018-09-27,2018-10-08,D,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",11,2018,9
2018-1295,GLVO,2018-09-29,2018-11-08,R,Stokesdale,NC,Guilford,"GUILFORD COUNTY, NC",40,2018,9
2018-1296,PELE,2018-10-01,2018-10-07,D,Jefferson,NC,Ashe,"ASHE COUNTY, NC",6,2018,10
2018-1297,PELE,2018-10-01,2018-10-04,D,Jefferson,NC,Ashe,"ASHE COUNTY, NC",3,2018,10
2018-1298,TECA,2018-10-02,2018-10-30,R,Morganton,NC,Burke,"BURKE COUNTY, NC",28,2018,10
2018-1299,AMCR,2018-10-02,2018-10-04,D,Morganton,NC,Burke,"BURKE COUNTY, NC",2,2018,10
2018-1300,PELE,2018-10-02,2018-10-03,D24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2018,10
2018-1301,YBCU,2018-10-02,2018-10-06,D,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",4,2018,10
2018-1303,MAMO,2018-10-03,2018-10-07,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",4,2018,10
2018-1304,RODO,2018-10-03,2018-11-14,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",42,2018,10
2018-1305,EASO,2018-10-04,2018-10-06,D,Durham,NC,Durham,"DURHAM COUNTY, NC",2,2018,10
2018-1306,BAEA,2018-10-05,2018-10-06,D24,Glen Alpine,NC,Burke,"BURKE COUNTY, NC",1,2018,10
2018-1307,TECA,2018-10-04,2018-10-04,EOA,Statesville,NC,Iredell,"IREDELL COUNTY, NC",0,2018,10
2018-1309,SUTA,2018-10-05,2018-10-05,D24,Marion,NC,McDowell,"MCDOWELL COUNTY, NC",0,2018,10
2018-1310,PELE,2018-10-05,2018-10-06,D24,Vilas,NC,Watauga,"WATAUGA COUNTY, NC",1,2018,10
2018-1311,MODO,2018-10-06,2018-10-06,D24,Vilas,NC,Watauga,"WATAUGA COUNTY, NC",0,2018,10
2018-1312,TECA,2018-10-06,2019-08-01,R,Elizabethton,TN,UNKNOWN,TN,299,2018,10
2018-1314,YBCU,2018-10-07,2018-10-10,D,Morganton,NC,Burke,"BURKE COUNTY, NC",3,2018,10
2018-1315,AMCR,2018-10-07,2018-10-07,D24,Conover,NC,Catawba,"CATAWBA COUNTY, NC",0,2018,10
2018-1316,EABL,2018-10-08,2018-10-09,D24,Durham,NC,Durham,"DURHAM COUNTY, NC",1,2018,10
2018-1317,RODO,2018-10-09,2018-11-14,T,Banner Elk,NC,Avery,"AVERY COUNTY, NC",36,2018,10
2018-1378,EASO,2018-11-26,2023-04-11,PR,Oak Island,NC,Brunswick,"BRUNSWICK COUNTY, NC",1597,2018,11
2018-1318,TAST,2018-10-10,2018-10-11,D24,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",1,2018,10
2018-1319,MODO,2018-10-12,2018-12-02,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",51,2018,10
2018-1320,GREG,2018-10-12,2018-10-13,D24,Beech Mountain,NC,Avery,"AVERY COUNTY, NC",1,2018,10
2018-1321,YBCU,2018-10-12,2018-10-14,D,Newland,NC,Avery,"AVERY COUNTY, NC",2,2018,10
2018-1322,PIWA,2018-10-12,2018-10-15,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",3,2018,10
2018-1323,COYE,2018-10-13,2018-10-16,D,Spruce Pine,NC,Mitchell,"MITCHELL COUNTY, NC",3,2018,10
2018-1324,SCCA,2018-10-14,2018-10-16,D,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",2,2018,10
2018-1325,BDOW,2018-10-16,2018-10-16,D24,Crumpler,NC,Ashe,"ASHE COUNTY, NC",0,2018,10
2018-1326,TAST,2018-10-18,2018-10-18,D24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",0,2018,10
2018-1329,PUFI,2018-10-20,2018-10-29,R,Vilas,NC,Watauga,"WATAUGA COUNTY, NC",9,2018,10
2018-1327,RTHA,2018-10-19,2018-11-10,R,Mills River,NC,Henderson,"HENDERSON COUNTY, NC",22,2018,10
2018-1328,DIVI,2018-10-19,2018-10-19,EOA,Boone,NC,Watauga,"WATAUGA COUNTY, NC",0,2018,10
2018-1353,WTSP,2018-10-30,2019-04-05,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",157,2018,10
2018-1356,RTHA,2018-11-07,2019-01-17,R,Laurel Springs,NC,Alleghany,"ALLEGHANY COUNTY, NC",71,2018,11
2018-1330,DIVI,2018-10-22,2018-11-22,R,Elk Park,NC,Avery,"AVERY COUNTY, NC",31,2018,10
2018-1331,MODO,2018-10-23,2019-01-01,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",70,2018,10
2018-1332,MODO,2018-10-23,2018-12-02,R,Newland,NC,Avery,"AVERY COUNTY, NC",40,2018,10
2018-1333,DIVI,2018-10-23,2018-10-24,E24,St. Charles,IL,UNKNOWN,OTHER,1,2018,10
2018-1334,AMCR,2018-10-24,2018-10-26,D,Fletcher,NC,Henderson,"HENDERSON COUNTY, NC",2,2018,10
2018-1335,BDOW,2018-10-24,2019-03-22,R,Cullowhee,NC,Jackson,"JACKSON COUNTY, NC",149,2018,10
2018-1336,SCCA,2018-10-24,2018-11-25,E,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",32,2018,10
2018-1337,SCCA,2018-10-24,2018-10-24,E24,Aville,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2018,10
2018-1338,SYFL,2018-10-25,2018-10-25,DOA,Mars Hill,NC,Madison,"MADISON COUNTY, NC",0,2018,10
2018-1339,SCCA,2018-10-25,2018-10-29,D,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",4,2018,10
2018-1340,TEWA,2018-10-25,2018-10-26,D24,Marion,NC,Mcdowell,"MCDOWELL COUNTY, NC",1,2018,10
2018-1341,SCCA,2018-10-25,2018-10-27,D,Beech Mountain,NC,Watauga,"WATAUGA COUNTY, NC",2,2018,10
2018-1342,SCCA,2018-10-25,2018-11-13,E,Beech Mountain,NC,Watauga,"WATAUGA COUNTY, NC",19,2018,10
2018-1343,SCCA,2018-10-25,2019-05-01,R,Beech Mountain,NC,Watauga,"WATAUGA COUNTY, NC",188,2018,10
2018-1344,SCCA,2018-10-25,2019-05-01,R,Beech Mountain,NC,Watauga,"WATAUGA COUNTY, NC",188,2018,10
2018-1345,SCCA,2018-10-25,2019-05-01,R,Beech Mountain,NC,Watauga,"WATAUGA COUNTY, NC",188,2018,10
2018-1346,SCCA,2018-10-25,2019-03-04,R,Beech Mountain,NC,Watauga,"WATAUGA COUNTY, NC",130,2018,10
2018-1347,SCCA,2018-10-25,2019-01-15,D,Beech Mountain,NC,Watauga,"WATAUGA COUNTY, NC",82,2018,10
2018-1348,SCCA,2018-10-25,2019-05-01,R,Beech Mountain,NC,Watauga,"WATAUGA COUNTY, NC",188,2018,10
2018-1349,SCCA,2018-10-25,2019-05-01,R,Beech Mountain,NC,Watauga,"WATAUGA COUNTY, NC",188,2018,10
2018-1350,TAST,2018-10-25,2018-10-26,D24,Newland,NC,Avery,"AVERY COUNTY, NC",1,2018,10
2018-1352,EASO,2018-10-27,2018-11-16,E,Cherokee,NC,Swain,"SWAIN COUNTY, NC",20,2018,10
2018-1351,MALL,2018-10-26,2018-10-27,D24,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",1,2018,10
2018-1354,GBHE,2018-10-31,2018-11-02,E,Leicester,NC,Buncombe,"BUNCOMBE COUNTY, NC",2,2018,10
2018-1355,PEDU,2018-11-03,2018-11-05,E,Banner Elk,NC,Avery,"AVERY COUNTY, NC",2,2018,11
2018-1357,EASO,2018-11-08,2018-12-02,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",24,2018,11
2018-1360,TECA,2018-11-09,2019-05-28,R,Morgonton,NC,Burke,"BURKE COUNTY, NC",200,2018,11
2018-1361,EASO,2018-11-10,2018-11-11,D24,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",1,2018,11
2018-1363,ODVI,2018-11-14,2018-11-15,D24,Four Oaks,NC,Johnston,"JOHNSTON COUNTY, NC",1,2018,11
2018-1362,TUVU,2018-11-13,2018-11-13,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2018,11
2018-1364,COLO,2018-11-15,2018-11-19,T,Spruce Pine,NC,Mitchell,"MITCHELL COUNTY, NC",4,2018,11
2018-1365,COLO,2018-11-15,2018-11-15,R,Crossnore,NC,Avery,"AVERY COUNTY, NC",0,2018,11
2018-1366,CAWR,2018-11-16,2018-11-16,R,Hampton,TN,UNKNOWN,TN,0,2018,11
2018-1367,EUST,2018-11-17,2018-12-20,T,Warrensville,NC,Ashe,"ASHE COUNTY, NC",33,2018,11
2018-1368,HETH,2018-11-18,2018-11-19,D24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2018,11
2018-1369,???,2018-11-19,2018-11-19,D24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2018,11
2018-1370,NOCA,2018-11-22,2018-11-22,D24,Linville,NC,Avery,"AVERY COUNTY, NC",0,2018,11
2018-1372,DIVI,2018-11-24,2018-12-12,E,Boone,NC,Watauga,"WATAUGA COUNTY, NC",18,2018,11
2018-1373,DCCO,2018-11-25,2018-11-26,R,Newland,NC,Avery,"AVERY COUNTY, NC",1,2018,11
2018-1374,DIVI,2018-11-25,2018-11-25,R,West Jefferson,NC,Ashe,"ASHE COUNTY, NC",0,2018,11
2018-1375,SCCA,2018-11-25,2019-04-24,R,Roanoke Rapids,NC,Halifax,"HALIFAX COUNTY, NC",150,2018,11
2018-1376,EASO,2018-11-25,2019-01-04,R,Graham,NC,Alamance,"ALAMANCE COUNTY, NC",40,2018,11
2018-1377,TAHU,2018-11-25,2018-11-26,D24,Indian Trail,NC,Union,"UNION COUNTY, NC",1,2018,11
2018-1379,PELE,2018-11-26,2018-11-30,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",4,2018,11
2018-1380,NOCA,2018-11-27,2018-11-27,E24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2018,11
2018-1381,GHOW,2018-11-27,2023-04-11,PR,Fountain,CO,UNKNOWN,OTHER,1596,2018,11
2018-1382,EASO,2018-11-27,2023-04-11,PR,Fountain,CO,UNKNOWN,OTHER,1596,2018,11
2018-1383,EASO,2018-11-29,2018-12-20,E,Burnsville,NC,Mitchell,"MITCHELL COUNTY, NC",21,2018,11
2018-1384,WODU,2018-11-27,2018-12-12,T,Banner Elk,NC,Avery,"AVERY COUNTY, NC",15,2018,11
2018-1385,SCCA,2018-11-29,2019-05-01,R,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",153,2018,11
2018-1386,EASO,2018-11-29,2018-11-30,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2018,11
2018-1387,DIVI,2018-12-01,2018-12-05,E,Morganton,NC,Burke,"BURKE COUNTY, NC",4,2018,12
2018-1388,AMKE,2018-12-02,2019-01-18,R,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",47,2018,12
2018-1389,AMCR,2018-12-03,2018-12-03,D24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2018,12
2018-1390,EASO,2018-12-06,2019-03-16,R,Mars Hill,NC,Madison,"MADISON COUNTY, NC",100,2018,12
2018-1391,RODO,2018-12-06,2018-12-07,E24,Morganton,NC,Burke,"BURKE COUNTY, NC",1,2018,12
2018-1392,DCCO,2018-12-06,2018-12-12,T,Surgar Grove,NC,UNKNOWN,"UNKNOWN COUNTY, NC",6,2018,12
2018-1393,EASO,2018-12-11,2018-12-20,E,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",9,2018,12
2018-1394,GLVO,2018-12-13,2018-12-23,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",10,2018,12
2018-1395,HOME,2018-12-14,2018-12-16,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",2,2018,12
2018-1396,MODO,2018-12-18,2018-12-18,D,rock hill,SC,UNKNOWN,SC,0,2018,12
2018-1397,BLVU,2018-12-18,2018-12-18,E,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2018,12
2018-1398,EASO,2018-12-18,2019-06-05,R,Meat Camp,NC,UNKNOWN,"UNKNOWN COUNTY, NC",169,2018,12
2018-1399,SCCA,2018-12-21,2018-12-26,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",5,2018,12
2018-1401,RSHA,2018-12-26,2018-12-29,E,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",3,2018,12
2018-1400,EABL,2018-12-22,2019-01-18,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",27,2018,12
2018-1402,SSHA,2018-12-31,2019-01-05,D,Glen Alpine,NC,UNKNOWN,"UNKNOWN COUNTY, NC",5,2018,12
2019-0001,SCJU,2019-01-01,2019-01-03,D,banner elk,NC,avery,"AVERY COUNTY, NC",2,2019,1
2019-0002,BDOW,2019-01-03,2019-01-07,E,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",4,2019,1
2019-0003,TAST,2019-01-05,2019-01-05,D24,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",0,2019,1
2019-0004,AMKE,2019-01-08,2019-01-08,E24,Patterson,NC,Caldwell,"CALDWELL COUNTY, NC",0,2019,1
2019-0005,AMGO,2019-01-09,2019-01-14,D,Banner Elk,NC,Avery,"AVERY COUNTY, NC",5,2019,1
2019-0006,NOCA,2019-01-09,2019-01-09,E24,Canton,NC,Haywood,"HAYWOOD COUNTY, NC",0,2019,1
2019-0007,RSHA,2019-01-09,2019-06-11,E,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",153,2019,1
2019-0008,EASO,2019-01-09,2019-01-09,DOA,Leicester,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2019,1
2019-0009,MODO,2019-01-11,2019-02-08,E,Boone,NC,Watuaga,"WATAUGA COUNTY, NC",28,2019,1
2019-0010,HOFI,2019-01-12,2019-01-12,D24,Greensboro,NC,guilford,"GUILFORD COUNTY, NC",0,2019,1
2019-0012,AMCR,2019-01-17,2019-04-16,R,Lansing,NC,Ashe,"ASHE COUNTY, NC",89,2019,1
2019-0013,EASO,2019-01-19,2019-02-02,R,West Jefferson,NC,Ashe,"ASHE COUNTY, NC",14,2019,1
2019-0014,EASO,2019-01-22,2019-01-22,D24,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2019,1
2019-0015,ODVI,2019-01-25,2019-01-25,EOA,Zionville,NC,Watauga,"WATAUGA COUNTY, NC",0,2019,1
2019-0016,EASO,2019-01-27,2019-02-01,E,West Jefferson,NC,Ashe,"ASHE COUNTY, NC",5,2019,1
2019-0017,BDOW,2019-01-28,2019-01-28,E24,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",0,2019,1
2019-0018,EASO,2019-02-01,2019-03-13,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",40,2019,2
2019-0019,EUST,2019-02-02,2019-02-10,D,Banner Elk,NC,Avery,"AVERY COUNTY, NC",8,2019,2
2019-0020,AMRO,2019-02-02,2019-02-03,D24,Waxhaw,NC,Union,"UNION COUNTY, NC",1,2019,2
2019-0021,RSHA,2019-02-03,2019-02-04,E24,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",1,2019,2
2019-0022,EASO,2019-02-07,2019-03-29,R,Burnesville,NC,Mitchell,"MITCHELL COUNTY, NC",50,2019,2
2019-0070,SCCA,2019-03-24,2019-06-12,D,Moravian Falls,NC,Wilkes,"WILKES COUNTY, NC",80,2019,3
2019-0023,EASO,2019-02-08,2019-04-05,R,Hendersonville,NC,Henderson,"HENDERSON COUNTY, NC",56,2019,2
2019-0024,PUFI,2019-02-08,2019-02-22,E,Tuckasegee,NC,Jackson,"JACKSON COUNTY, NC",14,2019,2
2019-0025,SCCA,2019-02-08,2019-02-11,E,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",3,2019,2
2019-0026,DIVI,2019-02-08,2019-02-12,E,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",4,2019,2
2019-0027,PELE,2019-02-10,2019-02-13,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",3,2019,2
2019-0028,CAGO,2019-02-13,2019-03-22,E,Brevard,NC,Transylvania,"TRANSYLVANIA COUNTY, NC",37,2019,2
2019-0059,DIVI,2019-03-22,2019-04-16,R,Morganton,NC,Burke,"BURKE COUNTY, NC",25,2019,3
2019-0029,EASO,2019-02-15,2019-08-19,E,Todd,NC,Ashe,"ASHE COUNTY, NC",185,2019,2
2019-0032,YBSA,2019-02-27,2019-02-27,D24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,2
2019-0030,GLVO,2019-02-23,2019-02-26,D,Weaverville,NC,Buncombe,"BUNCOMBE COUNTY, NC",3,2019,2
2019-0031,RSHA,2019-02-24,2019-02-25,E24,Marion,NC,McDowell,"MCDOWELL COUNTY, NC",1,2019,2
2019-0033,COHA,2019-02-27,2019-06-05,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",98,2019,2
2019-0034,TAST,2019-02-28,2019-02-28,DOA,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2019,2
2019-0130,MODO,2019-04-12,2019-05-23,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",41,2019,4
2019-0035,NOCA,2019-03-03,2019-04-09,D,Hudson,NC,Caldwell,"CALDWELL COUNTY, NC",37,2019,3
2019-0036,AMCR,2019-03-06,2019-03-06,E24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2019,3
2019-0037,EABL,2019-03-06,2019-04-06,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",31,2019,3
2019-0038,TUVU,2019-03-06,2019-03-06,T,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,3
2019-0039,SSHA,2019-03-09,2019-03-10,D24,Morganton,NC,Burke,"BURKE COUNTY, NC",1,2019,3
2019-0040,MODO,2019-03-11,2019-03-18,E,Banner Elk,NC,Avery,"AVERY COUNTY, NC",7,2019,3
2019-0240,EASO,2019-04-29,2019-05-07,T,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",8,2019,4
2019-0044,SYFL,2019-03-14,2019-04-10,R,Morganton,NC,Burke,"BURKE COUNTY, NC",27,2019,3
2019-0043,SYFL,2019-03-14,2019-03-19,D,Morganton,NC,Burke,"BURKE COUNTY, NC",5,2019,3
2019-0041,EAPH,2019-03-13,2019-03-13,DOA,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,3
2019-0042,DIVI,2019-03-13,2019-03-14,D24,West Jefferson,NC,Ashe,"ASHE COUNTY, NC",1,2019,3
2019-0045,RTHA,2019-03-14,2019-03-14,E24,Whittier,NC,Jackson,"JACKSON COUNTY, NC",0,2019,3
2019-0046,MALL,2019-03-14,2019-04-07,T,Monroe,NC,Union,"UNION COUNTY, NC",24,2019,3
2019-0047,BUAM,2019-03-15,2019-03-16,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2019,3
2019-0048,AMCR,2019-03-17,2019-06-13,D,Greensboro,NC,Guilford,"GUILFORD COUNTY, NC",88,2019,3
2019-0049,AMCR,2019-03-17,2019-09-03,R,Greensboro,NC,Caswell,"CASWELL COUNTY, NC",170,2019,3
2019-0050,DIVI,2019-03-17,2019-09-03,R,Greensboro,NC,Caswell,"CASWELL COUNTY, NC",170,2019,3
2019-0051,SYFL,2019-03-17,2019-04-10,R,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",24,2019,3
2019-0052,EASO,2019-03-18,2019-05-06,R,Sparta,NC,Alleghany,"ALLEGHANY COUNTY, NC",49,2019,3
2019-0053,PELE,2019-03-18,2019-03-25,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",7,2019,3
2019-0084,PELE,2019-03-26,2019-03-26,D24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2019,3
2019-0054,SOSP,2019-03-21,2019-03-21,DOA,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2019,3
2019-0055,SCCA,2019-03-21,2019-06-18,R,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",89,2019,3
2019-0056,SCCA,2019-03-21,2019-06-18,R,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",89,2019,3
2019-0057,SCCA,2019-03-21,2019-06-18,R,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",89,2019,3
2019-0058,SCCA,2019-03-21,2019-06-18,R,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",89,2019,3
2019-0375,TECA,2019-05-16,2020-05-29,R,Durham,NC,Durham,"DURHAM COUNTY, NC",379,2019,5
2019-0577,PEDU,2019-06-08,2019-06-19,D,Weaverville,NC,Buncombe,"BUNCOMBE COUNTY, NC",11,2019,6
2019-0060,GHOW,2019-03-23,2019-05-16,R,Elk Park,NC,Avery,"AVERY COUNTY, NC",54,2019,3
2019-0061,RSHA,2019-03-23,2019-03-24,E,Morganton,NC,Burke,"BURKE COUNTY, NC",1,2019,3
2019-0062,NOCA,2019-03-23,2019-03-23,D24,Taylorsville,NC,Alexander,"ALEXANDER COUNTY, NC",0,2019,3
2019-0063,PELE,2019-03-23,2019-03-23,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,3
2019-0064,PELE,2019-03-23,2019-03-23,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,3
2019-0065,PELE,2019-03-23,2019-03-23,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,3
2019-0066,PELE,2019-03-23,2019-03-23,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,3
2019-0067,PELE,2019-03-23,2019-03-23,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,3
2019-0068,PELE,2019-03-23,2019-03-23,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,3
2019-0069,PELE,2019-03-23,2019-03-23,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2019,3
2019-0071,MODO,2019-03-24,2019-03-25,D24,Valdese,NC,Burke,"BURKE COUNTY, NC",1,2019,3
